type;diretor;qtd
Movie;Karen Maine;1
Movie;Karen Moncrieff;1
Movie;Keith Malloy;1
Movie;Kazuya Tsurumaki;1
Movie;Keanu Reeves;1
Movie;Billy Corben;1
Movie;Billy Bob Thornton;1
Movie;Keenen Ivory Wayans;1
Movie;Keerthi;1
Movie;Kees Van Oostrum;1
Movie;Keiichi Hara;1
Movie;Keiichi Sato;1
Movie;Keiko Yagi;1
Movie;Keith Fulton;1
Movie;Keith L. Smith;1
Movie;Bille August;1
Movie;Billy Lyons;1
Movie;Kelly Duane de la Vega;1
Movie;Kelly Fremon Craig;1
Movie;Kelly Noonan;1
Movie;Kelly Reichardt;1
Movie;Bill Plympton;1
Movie;Ken Barbet;1
Movie;Bill Oliver;1
Movie;Ken Cunningham;1
Movie;Bill Guttentag;1
Movie;Ken Hughes;1
Movie;Ken Kushner;1
Movie;Ken Kwapis;1
Movie;Kazumi Fukushima;1
Movie;Kazuaki Kiriya;1
Movie;Karey Kirkpatrick;1
Movie;Kate Horne;1
Movie;Karim Amer;1
Movie;Karim El Shenawy;1
Movie;Karim El Sobky;1
Movie;Karl Mueller;1
Movie;Karsten Kiilerich;1
Movie;Binu Ulahhannan;1
Movie;Bin Bunluerit;1
Movie;Kaspar Astrup Schröder;1
Movie;Kasper Barfoed;1
Movie;Kasper Collin;1
Movie;Kasra Farahani;1
Movie;Katarina Launing;1
Movie;Kate Melville;1
Movie;Kayoze Irani;1
Movie;Kate Mulleavy;1
Movie;Katherine Brooks;1
Movie;Katherine Dieckmann;1
Movie;Katherine Fairfax Wright;1
Movie;Kathleen Hepburn;1
Movie;Kathryn Bigelow;1
Movie;Kathryn Fasegha;1
Movie;Katia Lund;1
Movie;Katleho Ramaphakela;1
Movie;Katy Chevigny;1
Movie;Kavi Raz;1
Movie;Billy Ray;1
Movie;Julius Onah;1
Movie;Julius Avery;1
Movie;Julio Quintana;1
Movie;Jorge M. Fontana;1
Movie;Jonathan Teplitzky;1
Movie;Jonathan van Tulleken;1
Movie;Jonathon Link;1
Movie;Jonnie Hughes;1
Movie;Jonás Trueba;1
Movie;Jordan Brady;1
Movie;Jordan Ross;1
Movie;Jordana Spiro;1
Movie;Jordi Llompart;1
Movie;Jorge Blanco;1
Movie;Jorge Granier;1
Movie;Jorge Hernandez Aldana;1
Movie;Jorge Michel Grau;1
Movie;Jonathan Sobol;1
Movie;Joris Ivens;1
Movie;Jos Humphrey;1
Movie;Jose Gomez;1
Movie;Jose Javier Reyes;1
Movie;Bolanle Austen-Peters;1
Movie;Jose Mari Goenaga;1
Movie;Joseduardo Giordano;1
Movie;Josef Fares;1
Movie;Joseph Chou;1
Movie;Joseph Cross;1
Movie;Joseph Hsu;1
Movie;Joseph Mbah;1
Movie;Jonathan Taylor;1
Movie;Jonathan Milott;1
Movie;Bobby Roth;1
Movie;Jon Spira;1
Movie;Jon Gunn;1
Movie;Jon Hurwitz;1
Movie;Jon Izen;1
Movie;Jon J. Whelan;1
Movie;Braden R. Duemmler;1
Movie;Brad Silberling;1
Movie;Jon Manning;1
Movie;Jon Olb;1
Movie;Jon Reiner;1
Movie;Brad Rothschild;1
Movie;Jon Rudberg;1
Movie;Jon Schnitzer;1
Movie;Jon Turteltaub;1
Movie;Jonathan Lynn;1
Movie;Jon Watts;1
Movie;Jon YonKondy;1
Movie;Jonathan A. Rosenbaum;1
Movie;Jonathan Augustin;1
Movie;Jonathan Baker;1
Movie;Jonathan Clay;1
Movie;Brad Furman;1
Movie;Jonathan Glazer;1
Movie;Jonathan Helpert;1
Movie;Jonathan Ignatius Green;1
Movie;Borja Cobeaga;1
Movie;Jonathan Liebesman;1
Movie;Joseph Ruben;1
Movie;Josh Alexander;1
Movie;Julio Medem;1
Movie;Julia Reichert;1
Movie;Juan José Campanella;1
Movie;Juan Manuel Cotelo;1
Movie;Juan Pablo Buscarini;1
Movie;Juan Pablo Rebella;1
Movie;Juan Stadler;1
Movie;Juan Zapata;1
Movie;Juani Libonatti;1
Movie;Judah Friedlander;1
Movie;Jude Okwudiafor Johnson;1
Movie;Jude Weng;1
Movie;Julia Hart;1
Movie;Julia Knowles;1
Movie;Julia von Heinz;1
Movie;Juan Camilo Pinzon;1
Movie;Julian Jarrold;1
Movie;Julian Schnabel;1
Movie;Julie Dash;1
Movie;Julie Taymor;1
Movie;Julien Abraham;1
Movie;Julien Christian Lutz;1
Movie;Bob Nelson;1
Movie;Julien Rambaldi;1
Movie;Julien Royal;1
Movie;Julien Seri;1
Movie;Julien War;1
Movie;Julio Fernández Talamantes;1
Movie;Juan Carlos Rulfo;1
Movie;Juan Antonio de la Riva;1
Movie;Josh Aronson;1
Movie;Joshua Marston;1
Movie;Josh Greenbaum;1
Movie;Josh Izenberg;1
Movie;Josh Koury;1
Movie;Josh Lowell;1
Movie;Josh Mendoza;1
Movie;Bob Rose;1
Movie;Josh Vietze;1
Movie;Josh Wakely;1
Movie;Josh Webber;1
Movie;Josh Z. Weinstein;1
Movie;Joshua Brown;1
Movie;Joshua Caldwell;1
Movie;Joshua Oppenheimer;1
Movie;Juan Antin;1
Movie;Joshua Rofé;1
Movie;Joshua Tickell;1
Movie;Joshua Z. Weinstein;1
Movie;Josiah Ng;1
Movie;José Eduardo Belmonte;1
Movie;José Luis Gutiérrez;1
Movie;José Luis Ucha;1
Movie;José Miguel Contreras;1
Movie;José Ortuño;1
Movie;Bob Persichetti;1
Movie;Jovanka Vuckovic;1
Movie;Bob Odenkirk;1
Movie;Mary Lambert;1
TV Show;N/A;2446
TV Show;Ken Burns;3
TV Show;Alastair Fothergill;3
TV Show;Stan Lathan;2
TV Show;Joe Berlinger;2
TV Show;Hsu Fu-chun;2
TV Show;Gautham Vasudev Menon;2
TV Show;Iginio Straffi;2
TV Show;Shin Won-ho;2
TV Show;Lynn Novick;2
TV Show;Rob Seidenglanz;2
TV Show;Jung-ah Im;2
TV Show;Norm Hiscock;1
TV Show;Oliver Stone;1
TV Show;Obi Emelonye;1
TV Show;Noam Murro;1
TV Show;Nopparoj Chotmunkongsit;1
TV Show;Olivier Megaton;1
TV Show;Nizar Shafi;1
TV Show;Nicolas Lopez;1
TV Show;Neslihan Yesilyurt;1
TV Show;Nag Ashwin;1
TV Show;Moyoung Jin;1
TV Show;Olivier Jean-Marie;1
TV Show;Abhishek Chaubey;1
TV Show;Onur Ünlü;1
TV Show;Patricia Font;1
TV Show;Peter McDonnell;1
TV Show;Peter Ho;1
TV Show;Pepe Mora;1
TV Show;Pedro Waddington;1
TV Show;Pavel Kostomarov;1
TV Show;Patrick Graham;1
TV Show;Pass Patthanakumjon;1
TV Show;Oriol Paulo;1
TV Show;Park Joon-hwa;1
TV Show;Pantham Thongsang;1
TV Show;Pali Yahya;1
TV Show;Padraic McKinley;1
TV Show;Ousmane Ly;1
TV Show;Mohamed al Salman;1
TV Show;Oscar Micheaux;1
TV Show;Mike Flanagan;1
TV Show;Mike Smith;1
TV Show;Lin Guan-fu;1
TV Show;Malik Nejer;1
TV Show;Maite Ruiz De Austri;1
TV Show;Luis Alfaro;1
TV Show;Luis Alberto Restrepo;1
TV Show;Liu Yi;1
TV Show;Liu Bang-yao;1
TV Show;Lee Yoon-jung;1
TV Show;Marc Pons;1
TV Show;Lee Toland Krieger;1
TV Show;Lee Kyoungmi;1
TV Show;Lee Eung-bok;1
TV Show;Laïla Marrakchi;1
TV Show;Laurent Bouzereau;1
TV Show;Lars Kaalund;1
TV Show;Manolo Caro;1
TV Show;Marcus Raboy;1
TV Show;Philippa Lowthorpe;1
TV Show;Meshal Aljaser;1
TV Show;Miguel Conde;1
TV Show;Mick Grogan;1
TV Show;Michel Tikhomiroff;1
TV Show;Michael Simon;1
TV Show;Michael Samuels;1
TV Show;Michael Cumming;1
TV Show;Mauricio Dias;1
TV Show;Mariano Barroso;1
TV Show;Mateo Gil;1
TV Show;Mat King;1
TV Show;Masaaki Yuasa;1
TV Show;Mark Tonderai;1
TV Show;Mark Lewis;1
TV Show;Maribel Sánchez-Maroto;1
TV Show;Phil Sgriccia;1
TV Show;Quek Shio-chuan;1
TV Show;Picky Talarico;1
TV Show;Tosin Coker;1
TV Show;Toby Haynes;1
TV Show;Tiller Russell;1
TV Show;Tig Notaro;1
TV Show;Thomas Astruc;1
TV Show;Thierry Demaizière;1
TV Show;Tharun Bhascker Dhaassyam;1
TV Show;Tensai Okamura;1
TV Show;Tatiana Villela;1
TV Show;Takuya Igarashi;1
TV Show;Taki Oldham;1
TV Show;Sunny Lau;1
TV Show;Sudha Kongara;1
TV Show;Su I-Hsuan;1
TV Show;Stuart Orme;1
TV Show;Steven Bognar;1
TV Show;Tony Collingwood;1
TV Show;Trey Borzillieri;1
TV Show;Priyadarshan;1
TV Show;Tsutomu Mizushima;1
TV Show;Yim Pilsung;1
TV Show;Yasuhiro Irie;1
TV Show;YC Tom Lee;1
TV Show;Wouter Bouvijn;1
TV Show;Weica Wang;1
TV Show;Vikramaditya Motwane;1
TV Show;Vijay S. Bhanushali;1
TV Show;Vijay Roche;1
TV Show;Vignesh Shivan;1
TV Show;Vetri Maaran;1
TV Show;Vasanth Sai;1
TV Show;Vasan Bala;1
TV Show;Vanessa Roth;1
TV Show;Uzodinma Okpechi;1
TV Show;Tyler Measom;1
TV Show;Steve Greenwood;1
TV Show;Stephen Murray;1
TV Show;Stefano Lodovichi;1
TV Show;Stefan Brogren;1
TV Show;Royale Watkins;1
TV Show;Ronna Gradus;1
TV Show;Robert Kenner;1
TV Show;Robb Wells;1
TV Show;Richard Maurice;1
TV Show;Richard E. Norman;1
TV Show;Richard Arellano;1
TV Show;Rich Schlansker;1
TV Show;Rebecca Chaiklin;1
TV Show;Rathindran R Prasad;1
TV Show;Rashida Jones;1
TV Show;Rachit Kusonkoonsiri;1
TV Show;Rachel Bell;1
TV Show;Quentin Tarantino;1
TV Show;Kyran Kelly;1
TV Show;Ryan Polito;1
TV Show;Sakon Tiacharoen;1
TV Show;Sankalp Reddy;1
TV Show;Sidharta Tata;1
TV Show;Srijit Mukherji;1
TV Show;Spencer Williams;1
TV Show;Soumendra Padhi;1
TV Show;Sivaroj Kongsakul;1
TV Show;Sion Sono;1
TV Show;Simon Frederick;1
TV Show;Shen Leping;1
TV Show;Sarawut Wichiensarn;1
TV Show;Shen Chi;1
TV Show;Sharon Grimberg;1
TV Show;Seung-uk Jo;1
TV Show;Seren Yüce;1
TV Show;Serdar Akar;1
TV Show;Sarjun;1
TV Show;Lai Chun-yu;1
TV Show;Kim Seong-hun;1
TV Show;Kongkiat Komesiri;1
TV Show;Caroline Sá;1
TV Show;Dan Forrer;1
TV Show;Damien Chazelle;1
TV Show;DJ Chen;1
TV Show;Cosima Spender;1
TV Show;Chuang Shiang-an;1
TV Show;Cho Li;1
TV Show;Chico Pereira;1
TV Show;Chiaki Kon;1
TV Show;Chen Rong-hui;1
TV Show;Chen Kuan-chung;1
TV Show;Chen Hung-yi;1
TV Show;Cheewatan Pusitsuksa;1
TV Show;Chang-Min Lee;1
TV Show;Chang Chin-jung;1
TV Show;Cecilia Peck;1
TV Show;Dan Lucchesi;1
TV Show;Daniel Kontur;1
TV Show;Daniel Minahan;1
TV Show;Diego Enrique Osorno;1
TV Show;Eric Abrams;1
TV Show;Elías León;1
TV Show;Ellena Wood;1
TV Show;Eli Roth;1
TV Show;Elaine McMillion Sheldon;1
TV Show;Ehtesham Uddin;1
TV Show;Dian Sastrowardoyo;1
TV Show;Danny Cannon;1
TV Show;Dheeraj Berry;1
TV Show;Deepti Kakkar;1
TV Show;Dawn Porter;1
TV Show;David Schalko;1
TV Show;David Chuang;1
TV Show;David Ayer;1
TV Show;Cassia Dian;1
TV Show;Carlos Sedes;1
TV Show;Kongkiat Khomsiri;1
TV Show;Carlos Bolado;1
TV Show;Andrew Tan;1
TV Show;Ally Pankiw;1
TV Show;Ali Kalthami;1
TV Show;Alexx Media;1
TV Show;Alex Gibney;1
TV Show;Alessandro Angulo;1
TV Show;Alejandro Lozano;1
TV Show;Alejandro Hartmann;1
TV Show;Alban Teurlai;1
TV Show;Alan Poul;1
TV Show;Alain Brunard;1
TV Show;Ahmet Katıksız;1
TV Show;Ah Loong;1
TV Show;Adrián García Bogliano;1
TV Show;Adrien Lagier;1
TV Show;Andrucha Waddington;1
TV Show;Andrés Beltrán;1
TV Show;Andy Devonshire;1
TV Show;Billy Corben;1
TV Show;Carla Barros;1
TV Show;Cai Cong;1
TV Show;Bunmi Ajakaiye;1
TV Show;Bumpy;1
TV Show;Bruce Sinofsky;1
TV Show;Brad Anderson;1
TV Show;Bhavik Thakore;1
TV Show;Ange Basterga;1
TV Show;Bejoy Nambiar;1
TV Show;Barbara Schroeder;1
TV Show;BB Sasore;1
TV Show;B. V. Nandini Reddy;1
TV Show;Arvind Swamy;1
TV Show;Anurag Kashyap;1
TV Show;Eric Goode;1
TV Show;Estela Renner;1
TV Show;Everardo Gout;1
TV Show;Fahad Mustafa;1
TV Show;John Paul Tremblay;1
TV Show;John Dower;1
TV Show;Joel Gallen;1
TV Show;Jill Bauer;1
TV Show;Jesse Warn;1
TV Show;Jesse Vile;1
TV Show;Jesse Moss;1
TV Show;Jerry Seinfeld;1
TV Show;Jeon Go-woon;1
TV Show;Jenner Furst;1
TV Show;Jay Oliva;1
TV Show;Jay Chandrasekhar;1
TV Show;Javier Gómez Santander;1
TV Show;Jason Iskandar;1
TV Show;Jason Hehir;1
TV Show;Joshua Zeman;1
TV Show;José Larraza;1
TV Show;Juan Carlos Medina;1
TV Show;Kazuya Murata;1
TV Show;Kobun Shizuno;1
TV Show;Aco Tenriyagelli;1
TV Show;Kim Jong-kwan;1
TV Show;Kiko Cruz Claverol;1
TV Show;Kenny Ortega;1
TV Show;Kemi Adetiba;1
TV Show;Karthik Subbaraj;1
TV Show;Julia Reichert;1
TV Show;Karthik Narain;1
TV Show;Justin Webster;1
TV Show;Juliet May;1
TV Show;Julien Leclercq;1
TV Show;Juliana Vicente;1
TV Show;Julia Willoughby Nason;1
TV Show;Jared Hess;1
TV Show;Jani Lachauer;1
TV Show;Jan Holoubek;1
TV Show;Gerhard Mostert;1
TV Show;Guy Vasilovich;1
TV Show;Greg Tiernan;1
TV Show;Gordon Anderson;1
TV Show;Go Koga;1
TV Show;Glenn Weiss;1
TV Show;Glen Winter;1
TV Show;Gary Sing;1
TV Show;Hayato Date;1
TV Show;Gary Howsam;1
TV Show;Garrett Bradley;1
TV Show;Fernando Moro;1
TV Show;Felipe Cano;1
TV Show;Faris Godus;1
TV Show;Faisal al Amer;1
TV Show;Han Qing;1
TV Show;He Xiaofeng;1
TV Show;James Lee;1
TV Show;Ivan Andrew Payawal;1
TV Show;James Hawes;1
TV Show;James Bamford;1
TV Show;Jalil Lespert;1
TV Show;Jakob Verbruggen;1
TV Show;Jakob Schuh;1
TV Show;Jaime Rayo;1
TV Show;Inma Torrente;1
TV Show;Hernán Guerschuny;1
TV Show;Ifa Isfansyah;1
TV Show;Ian Barber;1
TV Show;Houda Benyamina;1
TV Show;Hong Won-ki;1
TV Show;Hiroyuki Seshita;1
TV Show;Hikaru Toda;1
TV Show;Ziad Doueiri;1
